,0,1,2,3,4,5,6,7,8,9,OUT
0,1.5577268961921937,0.6443601379319919,1.527749941998838,-0.19113348192879737,-0.4125517457830239,-1.0779662756205202,0.06412783360110003,1.0630533744980173,0.45306856998255085,-0.5924245325176193,187.4918522857616
1,9.401270572001635e-05,-1.112947824174274,0.5405181903715642,0.5684479100852238,-0.5360331973948647,-0.3605060431688687,0.30041959098185667,0.05261993665762641,0.0687703848478678,0.02524829669568708,21.202376791696235
2,-0.3971535124086112,0.31884212680237534,0.6992809994701423,1.124062756169189,-0.6386645725495878,0.7944787988991406,-0.9770775299680383,-2.0184940688589212,0.46690962009885095,0.7339233343830665,-34.352452455096696
3,-0.6386044812153502,-0.5384506621826115,1.6827257706340952,-0.33155227569254675,-0.3371502083347838,-1.0175600840868766,-1.010733701611214,-0.6816119389469805,0.569687756197615,-0.09861847220064465,36.136368098166564
4,1.6626156227539552,0.9264238600170807,1.312405494712926,1.2032239069028203,-0.2917608679759673,-0.718928385076522,-1.6605561815657557,-0.618315304368072,-0.8751617195400179,-1.7691492955439663,-80.86609752319123
5,-1.6579401689967728,0.9613392362393154,-0.1608186141337188,-0.6079829926260507,-0.34951552835089256,1.0934072757609092,-2.0206424140123205,0.10102745520430959,0.49166467641199596,-0.4957420007187385,0.8318397664688293
6,-1.5438845479162173,0.28127651349996147,-0.5234479077880058,-0.43758300425271707,0.13387675407540717,-0.5101977400379327,0.44957971755589815,1.8619690061071643,-1.014052242912131,-1.9248914903354148,-23.576407234983638
7,0.7328497749126563,0.27776833033706516,1.342708030676068,-1.0315906900387266,-0.44592322046277805,0.5217254626437148,0.6775354673495351,1.0048556923286844,-1.4406097654956542,1.1175391103400334,39.34575932442709
8,-0.8230283847452778,-0.5202258703655358,1.0265289202046368,0.503737877751607,-1.5189795629064637,0.14290782273773656,-0.29975738257853896,-1.2203812216800836,1.1005238143939566,2.298817217760002,98.84805292430356
9,-0.05776143605093618,-0.16355617196967878,1.1821208893681763,0.04729427270869866,0.045341281056087215,-0.9581241280062585,1.4431877019130745,-0.8469309336074698,1.0989731764373163,0.827344408780918,143.98110236233924
10,1.073329750679437,-1.442131895953215,-0.21000414861212302,-1.703131521090546,0.4348996262639353,-0.8635547286442569,-1.1723351735545702,-1.1345837897750988,-1.094668790546396,-0.8248008479374197,-308.90245117971807
11,1.0822220706881847,-0.322538726263742,-0.6716859713089043,1.8860074758506609,0.6019697679220107,-0.977026243481038,-0.3529333874861972,1.0237407783346788,-1.5179632612615506,0.16897563645157213,-68.2918250684915
12,-1.1859260087143548,1.003889076522108,1.0775119240656204,1.8165634055328617,0.21485463881692407,-0.39369474885498457,0.13703517708389903,1.2299449335659967,0.9525233034908347,2.108155377223896,343.8217441572256
13,-0.3748091984779494,1.7715520743125828,-0.12864309547641636,0.8507016460198079,0.7935973059905745,-0.5290254629092317,0.6414847302407732,0.06438441687388885,1.66203393354065,0.9540582269735385,252.20608201144964
14,-2.025243565371327,-2.04844867937062,1.0236689771682295,-0.030507001314211597,-0.06841990759273368,0.01933530778573755,-0.8648127092725584,0.411167999107377,0.8001079024808128,-0.7797836651483664,53.8897975591579
15,-0.7066169677990534,-0.9443284726646898,-1.042649406624794,0.00814746852409857,0.2629704875483566,0.4498655268221097,0.9535670844819809,1.4960987824631313,-1.9200630767892166,1.3833353005899462,-87.29591287747961
16,-0.7455043036435228,-0.9040222818150422,0.5091239024462818,-0.4033738152082524,-0.13188868120956393,-0.2930813915457651,1.1146740534612791,0.2926089451753427,-0.8344772065291073,0.998034360658187,-13.873864626093903
17,-0.2424367759935464,-0.2878094172810038,1.8657333208179283,-1.4994090965933444,-0.4266864410611507,-0.7068424710175983,0.09013632408252317,0.9241430905038905,0.6218575913381158,0.5533628351512743,183.2236457196572
18,0.6909628517849286,-0.41568678595908026,0.16104090929972836,-0.7100459729497706,-1.0640079363069697,-2.0181492274257162,-0.4309535646605385,0.6675166203530929,-0.9956835039736087,-1.165720756844534,-110.50634377985256
19,1.0597266307973785,0.4936359042454642,0.5189870151436532,0.42784971920121395,0.13414209524303408,0.721860397761704,-1.050649349269589,0.019805705066782697,0.2287200511461386,-0.8302217757585503,32.71900151680164
20,-1.0857344849965729,-0.3216090443346775,2.225483106916028,-2.4941194531326683,-0.4008352688052825,0.7451827098187103,-0.08283928493794275,2.0069605934517853,0.850276184825692,-0.4265864376413332,252.52497136484598
21,0.880087015192575,2.4099831306071806,0.07280566517380048,1.8684163075311562,0.25626735361469605,-0.9161538579558485,-0.28379010877629124,0.15739989176684124,0.3329039230207287,-1.9770695283098187,100.14106022378085
22,0.19523465651937374,-2.1970476096944678,-0.6700474337543565,-1.2762578502163395,1.5400551948503953,-0.1420494686083391,-2.8465262560208062,0.10701813972131087,0.3698337640237017,0.7890225691483711,-123.52657350894998
23,0.34715728331662804,-0.33570834133171057,1.1416930309888853,1.7104755670230392,0.08836800884787914,1.8518759413366486,0.5106435499562384,-0.15734499717036274,1.3284877935631025,0.7390111844094783,228.77088265596473
24,-0.5183311735452046,-0.1774297699607121,0.3546124163396027,-0.6292597955943073,-1.713432641768632,0.09878738641614677,-1.0540028414853668,0.06624531069419386,-0.2702267762098797,0.3836198360530445,-43.83703554618227
25,-0.11425157839284741,-0.4288229665142654,0.3169513597893173,-0.30894244531260373,0.29861474464777454,-1.3002452525795796,-0.6258931766712152,-1.3111440725932222,-0.29414011818103164,0.17298682727133674,-131.57544970754597
26,1.6936610643923136,2.235217276494947,0.5847075897009586,1.9227876420831809,2.4803143180458913,1.4079130086355036,0.0060767533986463,-1.7073192983341785,0.7181324267896152,-0.7277541526427452,86.0183221547595
27,1.140177107495813,-0.18796241131213917,0.8319112145011944,0.40121832972461735,-0.04759859244123405,1.5239087662275688,-0.46122530924640776,-0.05279414686100181,-0.34856665892193656,0.6137766390467726,22.18445787566302
28,-0.19182457427964553,-0.5623397992222364,-0.2741769410251018,-0.4561194371215644,-1.2850143449330371,0.0313296628824699,-0.061955587730893075,-1.1886119787176816,-0.7919005404952426,2.0950559660622443,-151.5528748926899
29,1.0331045643666492,0.5040483589665846,-0.5961906949500718,0.6352254517834605,-0.4653162458750859,0.7833846630096952,-1.135306925360155,-1.3358376574448216,-1.1095663035579202,2.5418398921942975,-157.50802126674375
